applicant_id,age,employment_type,annual_income,years_employed,cibil_score,existing_loans_count,existing_emi_monthly,requested_loan_amount,loan_tenure_months,dependents,dti_ratio,previous_default,savings_balance,approved
TRAD-001984,49,Salaried,811000.0,15,900,1,12300.0,335000.0,24,4,0.389,0,667000.0,1
TRAD-001985,55,Salaried,761000.0,17,533,0,0.0,2317000.0,180,0,0.203,0,189000.0,1
TRAD-001986,57,Salaried,231000.0,15,491,1,12200.0,194000.0,120,2,0.718,0,0.0,0
TRAD-001987,30,Salaried,815000.0,26,699,0,0.0,617000.0,24,2,0.379,0,197000.0,1
TRAD-001988,30,Business Owner,826000.0,13,748,0,0.0,50000.0,48,3,0.015,0,0.0,1
TRAD-001989,61,Business Owner,999000.0,17,693,1,18600.0,350000.0,180,4,0.247,0,634000.0,1
TRAD-001990,44,Business Owner,1243000.0,20,767,0,0.0,254000.0,180,2,0.014,0,321000.0,1
TRAD-001991,40,Salaried,176000.0,16,674,1,6200.0,464000.0,12,1,3.0,0,118000.0,0
TRAD-001992,33,Salaried,541000.0,26,634,0,0.0,1095000.0,180,4,0.135,1,160000.0,0
TRAD-001993,49,Salaried,442000.0,7,648,1,10800.0,1252000.0,180,3,0.482,0,4000.0,0
TRAD-001994,54,Salaried,698000.0,28,681,0,0.0,246000.0,24,2,0.176,0,553000.0,1
TRAD-001995,21,Salaried,654000.0,20,780,0,0.0,387000.0,48,4,0.148,1,759000.0,1
TRAD-001996,45,Salaried,584000.0,28,654,0,0.0,1604000.0,12,1,2.747,0,0.0,0
TRAD-001997,64,Salaried,938000.0,11,673,0,0.0,2008000.0,84,1,0.306,0,561000.0,1
TRAD-001998,33,Salaried,342000.0,14,754,1,8800.0,1716000.0,180,0,0.643,0,239000.0,1
TRAD-001999,33,Salaried,358000.0,1,681,1,5600.0,50000.0,24,0,0.258,0,617000.0,1
TRAD-002000,59,Self-Employed,363000.0,27,806,0,0.0,1673000.0,48,4,1.152,0,0.0,0
TRAD-002001,23,Salaried,549000.0,24,613,2,21800.0,2105000.0,60,0,1.243,0,356000.0,0
TRAD-002002,38,Business Owner,306000.0,8,592,0,0.0,50000.0,12,3,0.163,0,198000.0,1
TRAD-002003,41,Salaried,636000.0,1,729,1,9800.0,1604000.0,36,0,1.026,0,465000.0,0
TRAD-002004,56,Salaried,604000.0,20,738,2,11200.0,1046000.0,24,1,1.088,0,315000.0,0
TRAD-002005,26,Salaried,430000.0,20,618,1,13400.0,687000.0,12,1,1.972,0,306000.0,0
TRAD-002006,40,Salaried,895000.0,15,828,5,83700.0,969000.0,120,1,1.231,0,274000.0,1
TRAD-002007,27,Salaried,633000.0,4,883,0,0.0,1188000.0,120,0,0.188,0,691000.0,1
TRAD-002008,55,Salaried,948000.0,27,640,0,0.0,1652000.0,12,4,1.743,0,256000.0,0
TRAD-002009,48,Self-Employed,595000.0,12,841,1,12500.0,1619000.0,24,2,1.613,1,516000.0,0
TRAD-002010,42,Salaried,643000.0,21,474,1,17900.0,50000.0,12,2,0.412,0,457000.0,0
TRAD-002011,38,Salaried,492000.0,25,802,1,10900.0,478000.0,240,3,0.314,0,522000.0,1
TRAD-002012,27,Business Owner,648000.0,16,619,0,0.0,961000.0,84,4,0.212,1,46000.0,0
TRAD-002013,61,Salaried,849000.0,2,793,1,12400.0,1922000.0,60,1,0.628,0,477000.0,1
TRAD-002014,49,Self-Employed,535000.0,26,609,0,0.0,50000.0,12,2,0.093,0,384000.0,1
TRAD-002015,35,Salaried,795000.0,20,693,0,0.0,503000.0,12,2,0.633,0,3000.0,1
TRAD-002016,39,Salaried,422000.0,26,623,1,14300.0,50000.0,240,1,0.413,0,247000.0,1
TRAD-002017,52,Salaried,863000.0,18,680,1,12300.0,50000.0,240,0,0.174,0,874000.0,1
TRAD-002018,52,Salaried,488000.0,27,874,0,0.0,1541000.0,60,4,0.632,0,202000.0,1
TRAD-002019,41,Self-Employed,888000.0,26,690,2,19600.0,554000.0,24,3,0.577,0,208000.0,1
TRAD-002020,34,Salaried,667000.0,6,900,0,0.0,50000.0,12,3,0.075,0,413000.0,1
TRAD-002021,50,Salaried,1076000.0,5,663,3,35700.0,797000.0,180,1,0.448,0,165000.0,1
TRAD-002022,49,Salaried,327000.0,4,842,0,0.0,2223000.0,60,3,1.36,0,335000.0,0
TRAD-002023,47,Business Owner,237000.0,23,546,0,0.0,50000.0,36,0,0.07,0,188000.0,1
TRAD-002024,24,Self-Employed,477000.0,7,673,2,11400.0,1246000.0,12,0,2.899,0,401000.0,0
TRAD-002025,41,Business Owner,262000.0,13,649,0,0.0,1919000.0,84,4,1.046,1,285000.0,0
TRAD-002026,48,Self-Employed,263000.0,23,846,0,0.0,868000.0,180,1,0.22,0,788000.0,1
TRAD-002027,62,Self-Employed,824000.0,12,718,0,0.0,2153000.0,180,3,0.174,0,312000.0,1
TRAD-002028,44,Salaried,649000.0,1,502,1,11800.0,471000.0,120,1,0.291,0,244000.0,0
TRAD-002029,36,Business Owner,516000.0,10,576,0,0.0,1840000.0,12,3,3.0,1,557000.0,0
TRAD-002030,45,Salaried,542000.0,2,604,0,0.0,1686000.0,120,3,0.311,0,0.0,0
TRAD-002031,28,Salaried,483000.0,11,789,0,0.0,879000.0,120,3,0.182,0,723000.0,1
TRAD-002032,24,Self-Employed,1112000.0,22,776,1,3400.0,50000.0,180,4,0.04,0,53000.0,1
TRAD-002033,50,Salaried,444000.0,15,671,2,18700.0,249000.0,24,2,0.786,0,598000.0,1
TRAD-002034,64,Salaried,280000.0,20,648,1,14400.0,50000.0,180,4,0.629,0,664000.0,1
TRAD-002035,58,Salaried,873000.0,3,768,1,9400.0,1286000.0,120,1,0.277,0,169000.0,1
TRAD-002036,46,Salaried,590000.0,22,593,1,16600.0,1208000.0,120,4,0.542,0,193000.0,0
TRAD-002037,22,Business Owner,1221000.0,12,743,0,0.0,951000.0,24,2,0.389,0,273000.0,1
TRAD-002038,64,Salaried,503000.0,8,735,1,9100.0,820000.0,180,4,0.326,0,455000.0,1
TRAD-002039,40,Business Owner,887000.0,19,674,0,0.0,1782000.0,12,4,2.009,0,50000.0,0
TRAD-002040,33,Salaried,953000.0,4,738,0,0.0,1094000.0,36,3,0.383,0,273000.0,1
TRAD-002041,60,Self-Employed,504000.0,14,710,0,0.0,539000.0,24,4,0.535,0,222000.0,1
TRAD-002042,53,Salaried,442000.0,12,747,1,2800.0,996000.0,36,3,0.827,1,12000.0,0
TRAD-002043,53,Business Owner,858000.0,4,573,1,4300.0,2231000.0,84,3,0.432,0,39000.0,0
TRAD-002044,33,Salaried,811000.0,28,758,4,37400.0,1304000.0,240,1,0.634,0,332000.0,1
TRAD-002045,64,Salaried,255000.0,10,798,1,6100.0,647000.0,240,1,0.414,0,328000.0,1
TRAD-002046,40,Salaried,334000.0,1,730,0,0.0,871000.0,12,0,2.608,0,109000.0,0
TRAD-002047,44,Salaried,120000.0,13,757,0,0.0,1201000.0,240,3,0.5,0,320000.0,0
TRAD-002048,54,Salaried,817000.0,28,690,2,5600.0,626000.0,12,3,0.848,0,138000.0,1
TRAD-002049,50,Self-Employed,577000.0,20,785,1,9300.0,569000.0,120,3,0.292,0,627000.0,1
TRAD-002050,28,Business Owner,605000.0,19,706,0,0.0,893000.0,24,3,0.738,0,274000.0,1
TRAD-002051,34,Self-Employed,176000.0,27,591,0,0.0,1887000.0,180,1,0.715,0,574000.0,0
TRAD-002052,36,Salaried,343000.0,2,778,1,11100.0,1414000.0,48,4,1.419,0,0.0,0
TRAD-002053,62,Salaried,516000.0,16,545,0,0.0,634000.0,180,2,0.082,0,381000.0,1
TRAD-002054,52,Business Owner,462000.0,9,727,0,0.0,1465000.0,60,3,0.634,0,449000.0,1
TRAD-002055,37,Business Owner,683000.0,20,663,2,17300.0,906000.0,60,0,0.569,0,266000.0,1
TRAD-002056,53,Salaried,813000.0,25,657,2,31200.0,1124000.0,48,2,0.806,0,165000.0,1
TRAD-002057,53,Business Owner,1285000.0,2,716,0,0.0,1065000.0,36,2,0.276,0,262000.0,1
TRAD-002058,38,Salaried,644000.0,4,633,2,17100.0,50000.0,60,4,0.334,1,486000.0,0
TRAD-002059,38,Business Owner,962000.0,28,749,4,45000.0,50000.0,84,3,0.569,1,0.0,0
TRAD-002060,60,Business Owner,418000.0,14,705,1,9200.0,1047000.0,24,4,1.517,0,475000.0,0
TRAD-002061,45,Self-Employed,181000.0,9,641,1,9900.0,346000.0,24,1,1.612,0,380000.0,0
TRAD-002062,27,Salaried,551000.0,4,827,0,0.0,50000.0,48,3,0.023,0,235000.0,1
TRAD-002063,52,Self-Employed,203000.0,10,719,1,7300.0,366000.0,180,3,0.552,0,245000.0,0
TRAD-002064,46,Salaried,654000.0,0,760,1,13000.0,1501000.0,48,1,0.812,1,315000.0,0
TRAD-002065,43,Self-Employed,431000.0,6,835,0,0.0,1133000.0,48,1,0.657,0,715000.0,1
TRAD-002066,52,Salaried,120000.0,5,833,0,0.0,1402000.0,240,3,0.584,0,387000.0,0
TRAD-002067,60,Self-Employed,1136000.0,2,755,1,7100.0,1195000.0,36,0,0.426,0,64000.0,1
TRAD-002068,35,Business Owner,499000.0,29,671,3,4100.0,303000.0,48,2,0.25,1,191000.0,0
TRAD-002069,39,Salaried,191000.0,23,564,2,10200.0,1405000.0,180,3,1.131,0,14000.0,0
TRAD-002070,29,Salaried,901000.0,28,720,1,8900.0,1281000.0,60,4,0.403,1,0.0,1
TRAD-002071,49,Self-Employed,446000.0,7,804,1,9400.0,824000.0,24,2,1.177,0,9000.0,0
TRAD-002072,38,Salaried,955000.0,8,734,3,35900.0,938000.0,24,3,0.942,0,330000.0,0
TRAD-002073,36,Salaried,445000.0,8,373,1,12200.0,1415000.0,240,4,0.488,0,618000.0,0
TRAD-002074,51,Salaried,499000.0,16,783,1,2800.0,413000.0,180,1,0.123,0,549000.0,1
TRAD-002075,38,Salaried,747000.0,5,788,1,10500.0,1607000.0,240,3,0.276,0,11000.0,0
TRAD-002076,41,Self-Employed,816000.0,7,671,2,23800.0,1267000.0,60,3,0.661,0,101000.0,0
TRAD-002077,40,Self-Employed,865000.0,29,794,1,9900.0,901000.0,84,4,0.286,0,65000.0,1
TRAD-002078,32,Salaried,625000.0,10,760,0,0.0,1895000.0,24,3,1.516,0,0.0,0
TRAD-002079,26,Salaried,798000.0,23,635,0,0.0,59000.0,120,0,0.007,0,258000.0,1
TRAD-002080,57,Salaried,859000.0,6,821,1,5000.0,601000.0,84,0,0.17,0,501000.0,1
TRAD-002081,25,Salaried,706000.0,27,580,0,0.0,457000.0,12,3,0.647,0,237000.0,1
TRAD-002082,35,Self-Employed,610000.0,20,695,0,0.0,1133000.0,180,1,0.124,1,0.0,0
TRAD-002083,50,Salaried,245000.0,25,685,3,53700.0,1669000.0,48,1,3.0,0,89000.0,0
TRAD-002084,26,Salaried,818000.0,15,622,2,7800.0,261000.0,240,2,0.13,0,218000.0,1
TRAD-002085,49,Business Owner,662000.0,27,729,2,30500.0,3049000.0,180,3,0.86,0,493000.0,1
TRAD-002086,53,Salaried,534000.0,10,824,0,0.0,469000.0,48,1,0.22,0,254000.0,1
TRAD-002087,50,Self-Employed,1008000.0,14,819,2,24900.0,1134000.0,12,2,1.421,0,459000.0,1
TRAD-002088,34,Salaried,250000.0,1,769,4,31300.0,902000.0,24,2,3.0,1,280000.0,0
TRAD-002089,21,Salaried,1110000.0,5,539,1,9500.0,930000.0,36,0,0.382,0,359000.0,1
TRAD-002090,60,Salaried,644000.0,23,573,4,45500.0,385000.0,36,3,1.047,0,65000.0,0
TRAD-002091,35,Self-Employed,739000.0,9,716,0,0.0,1594000.0,48,2,0.539,0,129000.0,1
TRAD-002092,56,Business Owner,539000.0,3,697,0,0.0,345000.0,240,1,0.032,1,0.0,0
TRAD-002093,29,Salaried,183000.0,8,653,0,0.0,50000.0,120,3,0.027,0,450000.0,1
TRAD-002094,28,Salaried,611000.0,10,881,2,19400.0,171000.0,24,0,0.521,0,227000.0,1
TRAD-002095,55,Salaried,744000.0,21,710,0,0.0,1839000.0,120,1,0.247,0,0.0,1
TRAD-002096,62,Self-Employed,839000.0,2,752,1,7700.0,1713000.0,12,1,2.152,1,420000.0,0
TRAD-002097,58,Self-Employed,595000.0,0,794,3,42200.0,50000.0,12,3,0.935,0,544000.0,0
TRAD-002098,54,Self-Employed,120000.0,21,705,0,0.0,1429000.0,84,4,1.701,0,97000.0,0
TRAD-002099,31,Business Owner,218000.0,4,900,0,0.0,50000.0,24,4,0.115,0,420000.0,1
TRAD-002100,61,Salaried,1225000.0,12,611,2,18400.0,882000.0,48,0,0.36,0,248000.0,1
TRAD-002101,50,Self-Employed,344000.0,20,642,0,0.0,115000.0,180,0,0.022,0,0.0,0
TRAD-002102,28,Self-Employed,1050000.0,15,610,1,10200.0,1479000.0,48,3,0.469,0,788000.0,1
TRAD-002103,26,Salaried,388000.0,3,848,1,6400.0,1261000.0,24,2,1.823,1,249000.0,0
TRAD-002104,59,Business Owner,599000.0,21,776,1,12400.0,1537000.0,240,1,0.377,0,350000.0,1
TRAD-002105,33,Salaried,825000.0,1,648,0,0.0,708000.0,36,4,0.286,0,144000.0,1
TRAD-002106,54,Self-Employed,420000.0,6,618,0,0.0,776000.0,84,0,0.264,0,226000.0,0
TRAD-002107,27,Self-Employed,1096000.0,3,832,0,0.0,50000.0,24,0,0.023,0,340000.0,1
TRAD-002108,33,Business Owner,671000.0,15,734,1,10100.0,230000.0,24,2,0.352,0,39000.0,1
TRAD-002109,33,Salaried,779000.0,20,834,0,0.0,1517000.0,120,1,0.195,0,723000.0,1
TRAD-002110,33,Salaried,575000.0,19,694,2,21800.0,1139000.0,240,1,0.554,1,510000.0,0
TRAD-002111,50,Business Owner,834000.0,4,749,0,0.0,968000.0,12,3,1.161,0,429000.0,0
TRAD-002112,61,Self-Employed,1092000.0,10,729,3,19500.0,1720000.0,240,1,0.293,0,265000.0,1
TRAD-002113,61,Salaried,613000.0,4,641,1,6300.0,55000.0,36,2,0.153,0,110000.0,0
TRAD-002114,53,Self-Employed,1134000.0,10,686,0,0.0,1368000.0,240,2,0.06,0,558000.0,1
TRAD-002115,29,Salaried,479000.0,6,587,2,1100.0,134000.0,60,3,0.084,0,453000.0,1
TRAD-002116,63,Self-Employed,864000.0,22,747,0,0.0,1861000.0,120,4,0.215,0,200000.0,1
TRAD-002117,44,Business Owner,787000.0,22,772,1,5500.0,1254000.0,12,3,1.677,0,29000.0,0
TRAD-002118,45,Salaried,351000.0,24,794,0,0.0,1527000.0,24,1,2.175,0,0.0,0
TRAD-002119,51,Salaried,710000.0,6,763,0,0.0,444000.0,240,2,0.031,0,307000.0,1
TRAD-002120,54,Business Owner,652000.0,0,688,0,0.0,2318000.0,24,2,1.778,0,238000.0,0
TRAD-002121,62,Self-Employed,411000.0,1,847,1,8600.0,2199000.0,180,2,0.608,1,596000.0,0
TRAD-002122,46,Business Owner,750000.0,25,785,1,7600.0,1180000.0,24,1,0.908,0,548000.0,1
TRAD-002123,47,Salaried,691000.0,27,832,0,0.0,1664000.0,84,0,0.344,0,310000.0,1
TRAD-002124,53,Business Owner,630000.0,6,838,1,11400.0,704000.0,48,1,0.497,0,280000.0,1
TRAD-002125,32,Salaried,631000.0,26,688,3,21200.0,75000.0,48,2,0.433,0,12000.0,1
TRAD-002126,34,Salaried,625000.0,15,737,2,2100.0,1417000.0,120,0,0.267,0,565000.0,1
TRAD-002127,48,Salaried,547000.0,5,774,0,0.0,302000.0,24,0,0.276,0,286000.0,1
TRAD-002128,23,Self-Employed,689000.0,9,591,0,0.0,1752000.0,48,2,0.636,0,451000.0,0
TRAD-002129,35,Business Owner,470000.0,7,593,0,0.0,1581000.0,60,4,0.673,0,594000.0,1
TRAD-002130,52,Self-Employed,1394000.0,22,577,0,0.0,1053000.0,48,0,0.189,0,159000.0,1
TRAD-002131,63,Self-Employed,255000.0,5,690,2,29700.0,1017000.0,36,0,2.727,0,93000.0,0
TRAD-002132,43,Salaried,486000.0,5,668,2,4900.0,1543000.0,12,1,3.0,0,917000.0,0
TRAD-002133,38,Salaried,508000.0,21,564,2,23000.0,1078000.0,84,0,0.846,0,449000.0,0
TRAD-002134,40,Salaried,1221000.0,9,714,0,0.0,637000.0,12,4,0.522,1,230000.0,1
TRAD-002135,51,Salaried,280000.0,7,691,0,0.0,50000.0,24,3,0.089,0,610000.0,1
TRAD-002136,44,Salaried,769000.0,24,812,1,14500.0,1523000.0,36,0,0.886,0,223000.0,1
TRAD-002137,22,Business Owner,720000.0,27,891,0,0.0,1138000.0,120,0,0.158,0,381000.0,1
TRAD-002138,44,Self-Employed,743000.0,16,743,0,0.0,2691000.0,24,2,1.811,0,158000.0,0
TRAD-002139,38,Self-Employed,996000.0,24,634,1,10500.0,838000.0,36,2,0.407,1,296000.0,1
TRAD-002140,51,Salaried,990000.0,25,761,1,7400.0,1096000.0,12,3,1.197,0,231000.0,0
TRAD-002141,59,Salaried,524000.0,17,701,2,13200.0,1112000.0,60,4,0.727,1,112000.0,0
TRAD-002142,63,Salaried,704000.0,24,677,0,0.0,1323000.0,24,1,0.94,0,361000.0,1
TRAD-002143,47,Salaried,128000.0,0,618,0,0.0,272000.0,24,3,1.063,0,140000.0,0
TRAD-002144,36,Salaried,678000.0,1,656,2,30500.0,850000.0,36,1,0.958,0,444000.0,0
TRAD-002145,40,Salaried,428000.0,26,683,2,15100.0,1438000.0,36,1,1.543,0,224000.0,0
TRAD-002146,28,Salaried,598000.0,4,776,2,12200.0,684000.0,12,4,1.389,0,0.0,0
TRAD-002147,62,Self-Employed,178000.0,21,749,0,0.0,1414000.0,60,1,1.589,0,455000.0,0
TRAD-002148,58,Salaried,763000.0,12,873,0,0.0,963000.0,60,0,0.252,1,459000.0,1
TRAD-002149,58,Salaried,175000.0,23,764,1,13900.0,1161000.0,60,2,2.28,0,863000.0,0
TRAD-002150,35,Salaried,692000.0,19,740,0,0.0,1648000.0,48,2,0.595,0,304000.0,1
TRAD-002151,35,Salaried,307000.0,2,671,1,14500.0,752000.0,240,2,0.689,0,346000.0,0
TRAD-002152,58,Salaried,412000.0,10,601,0,0.0,50000.0,36,0,0.04,1,420000.0,0
TRAD-002153,44,Salaried,973000.0,21,646,1,9400.0,727000.0,48,0,0.303,0,555000.0,1
TRAD-002154,52,Self-Employed,815000.0,27,634,0,0.0,363000.0,60,3,0.089,0,539000.0,1
TRAD-002155,42,Salaried,972000.0,24,457,2,9100.0,50000.0,12,0,0.164,0,380000.0,1
TRAD-002156,40,Business Owner,1087000.0,26,604,4,28900.0,831000.0,240,1,0.357,0,292000.0,1
TRAD-002157,48,Salaried,434000.0,28,852,0,0.0,1029000.0,60,4,0.474,0,511000.0,1
TRAD-002158,56,Salaried,1070000.0,26,735,2,9400.0,1563000.0,120,1,0.251,0,281000.0,1
TRAD-002159,35,Salaried,240000.0,17,664,0,0.0,159000.0,36,1,0.221,0,0.0,1
TRAD-002160,56,Salaried,859000.0,10,738,0,0.0,958000.0,120,4,0.112,0,0.0,1
TRAD-002161,31,Salaried,512000.0,15,514,0,0.0,1633000.0,180,3,0.213,0,227000.0,1
TRAD-002162,38,Business Owner,390000.0,23,727,0,0.0,526000.0,84,3,0.193,0,330000.0,1
TRAD-002163,61,Salaried,822000.0,12,821,1,15100.0,1249000.0,24,0,0.98,0,918000.0,1
TRAD-002164,62,Self-Employed,915000.0,24,688,1,10900.0,1939000.0,120,1,0.355,0,270000.0,1
TRAD-002165,61,Salaried,906000.0,21,532,0,0.0,50000.0,180,2,0.004,1,312000.0,1
TRAD-002166,34,Salaried,710000.0,6,661,1,5300.0,1077000.0,120,4,0.241,0,199000.0,1
TRAD-002167,58,Salaried,687000.0,27,822,0,0.0,1656000.0,84,2,0.344,0,455000.0,1
TRAD-002168,62,Salaried,798000.0,25,725,1,18600.0,672000.0,60,3,0.448,0,370000.0,1
TRAD-002169,64,Salaried,735000.0,17,565,0,0.0,1801000.0,24,1,1.225,0,140000.0,0
TRAD-002170,21,Business Owner,802000.0,5,900,1,3900.0,1312000.0,120,1,0.222,1,47000.0,1
TRAD-002171,53,Self-Employed,707000.0,6,581,1,8900.0,2050000.0,48,3,0.876,0,199000.0,0
TRAD-002172,64,Business Owner,886000.0,25,677,0,0.0,1279000.0,36,2,0.481,0,89000.0,1
TRAD-002173,54,Salaried,194000.0,0,601,1,10700.0,2104000.0,60,0,2.831,1,242000.0,0
TRAD-002174,31,Self-Employed,613000.0,14,602,0,0.0,1095000.0,12,1,1.786,0,335000.0,0
TRAD-002175,54,Self-Employed,263000.0,18,657,2,32700.0,50000.0,60,4,1.53,0,175000.0,0
TRAD-002176,25,Self-Employed,727000.0,6,760,1,9100.0,490000.0,60,2,0.285,0,664000.0,1
TRAD-002177,42,Business Owner,1110000.0,25,823,1,13500.0,1562000.0,48,3,0.498,0,590000.0,1
TRAD-002178,48,Self-Employed,517000.0,15,663,2,23200.0,1549000.0,120,4,0.838,0,243000.0,0
TRAD-002179,41,Business Owner,686000.0,1,604,1,8900.0,698000.0,84,1,0.301,0,59000.0,1
TRAD-002180,51,Self-Employed,862000.0,9,745,0,0.0,2073000.0,48,1,0.601,0,293000.0,1
TRAD-002181,31,Salaried,120000.0,11,748,1,13100.0,670000.0,120,2,1.868,0,267000.0,0
TRAD-002182,47,Self-Employed,504000.0,6,723,1,11400.0,1200000.0,24,2,1.462,0,284000.0,0
TRAD-002183,49,Salaried,752000.0,28,726,3,31700.0,1182000.0,60,4,0.82,0,200000.0,1
TRAD-002184,48,Business Owner,120000.0,10,689,1,5100.0,50000.0,24,0,0.718,0,38000.0,0
TRAD-002185,33,Business Owner,376000.0,15,709,1,16800.0,828000.0,84,2,0.851,0,309000.0,1
TRAD-002186,34,Salaried,958000.0,16,683,1,9600.0,2447000.0,12,0,2.675,0,212000.0,0
TRAD-002187,32,Salaried,931000.0,6,802,0,0.0,301000.0,180,1,0.022,1,235000.0,1
TRAD-002188,41,Salaried,755000.0,17,900,0,0.0,1306000.0,12,2,1.73,0,323000.0,1
TRAD-002189,46,Salaried,897000.0,10,717,2,23400.0,150000.0,60,3,0.346,0,283000.0,1
TRAD-002190,36,Salaried,710000.0,0,699,1,11800.0,294000.0,84,4,0.259,0,318000.0,1
TRAD-002191,39,Self-Employed,806000.0,12,724,0,0.0,50000.0,48,0,0.016,0,201000.0,1
TRAD-002192,33,Self-Employed,562000.0,17,637,0,0.0,1512000.0,24,4,1.345,0,390000.0,0
TRAD-002193,30,Business Owner,682000.0,3,773,2,23300.0,334000.0,36,3,0.573,0,121000.0,1
TRAD-002194,49,Salaried,473000.0,23,742,3,28700.0,1724000.0,180,1,0.971,0,28000.0,1
TRAD-002195,56,Salaried,1004000.0,19,660,2,12400.0,555000.0,24,1,0.425,0,78000.0,1
TRAD-002196,33,Salaried,1076000.0,9,786,1,12800.0,983000.0,120,3,0.234,0,131000.0,1
TRAD-002197,58,Business Owner,1036000.0,17,702,3,37100.0,1167000.0,36,3,0.805,0,0.0,1
TRAD-002198,46,Salaried,536000.0,9,608,1,11300.0,50000.0,12,1,0.346,0,0.0,1
TRAD-002199,28,Salaried,383000.0,19,733,0,0.0,1032000.0,48,2,0.674,0,426000.0,1
TRAD-002200,37,Salaried,1008000.0,4,723,3,11000.0,1127000.0,12,4,1.249,0,619000.0,0
TRAD-002201,21,Business Owner,802000.0,18,791,2,18600.0,1641000.0,120,0,0.483,0,439000.0,1
TRAD-002202,22,Salaried,742000.0,1,779,0,0.0,276000.0,120,2,0.037,0,179000.0,1
TRAD-002203,35,Self-Employed,473000.0,0,690,0,0.0,369000.0,24,4,0.39,0,0.0,0
TRAD-002204,40,Self-Employed,769000.0,7,655,2,22700.0,1329000.0,120,0,0.527,0,348000.0,0
TRAD-002205,56,Self-Employed,346000.0,5,700,1,7200.0,1818000.0,120,2,0.775,0,0.0,0
TRAD-002206,26,Salaried,828000.0,14,735,1,5800.0,515000.0,120,2,0.146,0,278000.0,1
TRAD-002207,57,Salaried,1036000.0,4,746,0,0.0,97000.0,12,1,0.094,0,100000.0,1
TRAD-002208,31,Salaried,1107000.0,7,729,1,9000.0,694000.0,24,2,0.411,0,0.0,1
TRAD-002209,27,Salaried,848000.0,2,691,1,13400.0,241000.0,24,3,0.332,0,670000.0,1
TRAD-002210,51,Self-Employed,263000.0,26,795,0,0.0,1159000.0,180,1,0.294,0,0.0,1
TRAD-002211,55,Salaried,705000.0,22,636,0,0.0,198000.0,36,2,0.094,0,211000.0,1
TRAD-002212,47,Salaried,1249000.0,6,900,0,0.0,1532000.0,60,2,0.245,0,268000.0,1
TRAD-002213,26,Salaried,407000.0,3,772,3,45600.0,1038000.0,60,0,1.855,0,182000.0,0
TRAD-002214,26,Self-Employed,633000.0,25,593,2,10900.0,1553000.0,240,1,0.329,0,416000.0,1
TRAD-002215,38,Salaried,1046000.0,20,718,1,14900.0,50000.0,24,3,0.195,0,115000.0,1
TRAD-002216,40,Self-Employed,823000.0,26,773,0,0.0,50000.0,180,2,0.004,1,395000.0,1
TRAD-002217,64,Salaried,1344000.0,5,667,2,14500.0,1740000.0,24,4,0.777,0,380000.0,1
TRAD-002218,33,Business Owner,445000.0,10,558,1,7700.0,432000.0,240,4,0.256,0,0.0,1
TRAD-002219,29,Self-Employed,373000.0,3,601,2,17400.0,50000.0,84,1,0.579,0,359000.0,0
TRAD-002220,62,Salaried,993000.0,12,751,4,45900.0,768000.0,36,4,0.812,0,37000.0,0
TRAD-002221,27,Salaried,315000.0,4,533,1,9400.0,1058000.0,48,4,1.198,0,9000.0,0
TRAD-002222,22,Salaried,595000.0,0,562,1,11500.0,797000.0,120,2,0.366,0,373000.0,0
TRAD-002223,39,Salaried,632000.0,15,751,0,0.0,1204000.0,48,3,0.476,0,198000.0,1
TRAD-002224,38,Salaried,940000.0,29,679,0,0.0,1116000.0,12,1,1.187,0,393000.0,1
TRAD-002225,48,Business Owner,822000.0,19,634,3,27900.0,1082000.0,36,0,0.846,0,395000.0,0
TRAD-002226,59,Self-Employed,778000.0,22,653,1,3400.0,1776000.0,240,1,0.167,0,0.0,1
TRAD-002227,62,Salaried,537000.0,24,560,0,0.0,891000.0,48,3,0.415,0,485000.0,1
TRAD-002228,33,Self-Employed,990000.0,29,746,1,9400.0,872000.0,60,2,0.29,0,371000.0,1
TRAD-002229,64,Salaried,1777000.0,3,623,1,6100.0,1422000.0,24,2,0.441,0,153000.0,1
TRAD-002230,48,Business Owner,844000.0,7,649,3,21900.0,1259000.0,12,2,1.803,0,266000.0,0
TRAD-002231,24,Salaried,678000.0,18,733,0,0.0,313000.0,36,3,0.154,0,492000.0,1
TRAD-002232,62,Self-Employed,287000.0,24,676,1,8000.0,840000.0,180,3,0.53,0,220000.0,1
TRAD-002233,27,Self-Employed,472000.0,23,633,0,0.0,1185000.0,60,3,0.502,0,829000.0,1
TRAD-002234,46,Salaried,590000.0,21,511,3,52100.0,519000.0,48,2,1.28,0,673000.0,0
TRAD-002235,55,Salaried,500000.0,9,735,2,0.0,550000.0,60,0,0.22,0,329000.0,1
TRAD-002236,31,Salaried,645000.0,10,708,0,0.0,50000.0,180,1,0.005,0,243000.0,1
TRAD-002237,32,Business Owner,1148000.0,2,651,0,0.0,50000.0,240,0,0.002,0,254000.0,1
TRAD-002238,41,Salaried,999000.0,9,601,1,8100.0,657000.0,36,3,0.317,1,150000.0,0
TRAD-002239,59,Self-Employed,606000.0,4,701,1,12700.0,983000.0,180,1,0.36,0,331000.0,1
TRAD-002240,30,Self-Employed,312000.0,28,746,0,0.0,188000.0,180,1,0.04,0,472000.0,1
TRAD-002241,50,Business Owner,1024000.0,2,709,4,14100.0,1796000.0,12,2,1.919,0,0.0,0
