applicant_id,age,occupation_type,monthly_upi_txn_count,monthly_upi_turnover,avg_daily_balance,cashflow_volatility,utility_payment_reliability,rent_payment_reliability,months_of_transaction_history,requested_loan_amount,alternate_credit_score,approved
THIN-001864,56,Shopkeeper,359,94800.0,14080.0,0.299,0.612,0.278,6,256000.0,443,0
THIN-001865,23,Gig Worker,514,166900.0,4350.0,0.029,0.76,0.689,34,5000.0,700,1
THIN-001866,54,Vendor,552,112400.0,200.0,0.214,0.682,0.813,19,264000.0,546,1
THIN-001867,25,Shopkeeper,254,73300.0,10100.0,0.068,0.678,0.823,7,192000.0,584,1
THIN-001868,41,Shopkeeper,632,114700.0,21260.0,0.465,0.653,0.65,8,150000.0,457,1
THIN-001869,33,Freelancer,707,86300.0,17490.0,0.291,0.617,0.664,41,72000.0,562,1
THIN-001870,29,Freelancer,763,5000.0,7940.0,0.05,0.9,0.904,6,93000.0,615,1
THIN-001871,27,Vendor,470,97300.0,6880.0,0.087,0.397,0.627,17,135000.0,572,1
THIN-001872,59,Vendor,718,99700.0,17190.0,0.23,0.844,0.651,20,196000.0,569,1
THIN-001873,47,Gig Worker,708,65600.0,6870.0,0.241,0.658,0.856,5,276000.0,515,0
THIN-001874,37,Gig Worker,154,69100.0,10430.0,0.276,0.889,0.793,27,235000.0,544,1
THIN-001875,43,Vendor,645,158400.0,8700.0,0.107,0.773,0.782,4,20000.0,590,1
THIN-001876,47,Gig Worker,79,56900.0,250.0,0.358,0.633,0.664,9,152000.0,401,0
THIN-001877,39,Freelancer,748,65100.0,200.0,0.176,0.929,0.566,31,103000.0,590,1
THIN-001878,47,Shopkeeper,412,49300.0,5960.0,0.273,0.921,0.741,5,5000.0,519,1
THIN-001879,33,Vendor,799,63200.0,4700.0,0.062,0.637,0.799,19,86000.0,627,1
THIN-001880,21,Gig Worker,260,78500.0,5090.0,0.389,0.622,0.696,19,5000.0,468,1
THIN-001881,52,Gig Worker,299,100000.0,9850.0,0.077,0.288,0.865,35,46000.0,619,1
THIN-001882,39,Shopkeeper,748,164900.0,15880.0,0.023,0.689,0.898,39,28000.0,727,1
THIN-001883,58,Vendor,76,199200.0,4790.0,0.062,0.875,0.781,10,133000.0,593,1
THIN-001884,59,Vendor,646,139700.0,2910.0,0.075,0.737,0.517,20,105000.0,613,1
THIN-001885,30,Freelancer,550,60600.0,13130.0,0.158,0.602,0.664,4,301000.0,526,1
THIN-001886,32,Gig Worker,582,86300.0,10150.0,0.365,0.748,0.527,15,97000.0,488,1
THIN-001887,29,Gig Worker,60,120300.0,3970.0,0.162,0.763,0.642,19,228000.0,528,1
THIN-001888,52,Gig Worker,23,40600.0,12680.0,0.615,0.4,0.782,11,195000.0,355,0
THIN-001889,34,Gig Worker,523,49200.0,19240.0,0.298,0.968,0.618,47,5000.0,589,1
THIN-001890,23,Vendor,386,101600.0,12200.0,0.101,0.899,0.368,33,93000.0,637,1
THIN-001891,26,Freelancer,786,131100.0,13820.0,0.201,0.571,0.827,7,27000.0,535,1
THIN-001892,56,Freelancer,474,179500.0,3210.0,0.499,0.856,0.524,54,64000.0,526,1
THIN-001893,55,Vendor,664,83500.0,16430.0,0.077,0.92,0.56,48,93000.0,680,1
THIN-001894,45,Vendor,695,34000.0,10860.0,0.502,0.733,0.707,12,131000.0,457,0
THIN-001895,52,Shopkeeper,549,124200.0,6750.0,0.145,0.756,0.618,49,92000.0,630,1
THIN-001896,22,Freelancer,494,114000.0,5770.0,0.332,0.812,0.515,25,307000.0,528,1
THIN-001897,43,Gig Worker,120,74700.0,9060.0,0.273,0.907,0.864,47,83000.0,571,1
THIN-001898,53,Gig Worker,29,38700.0,13100.0,0.383,0.701,0.688,50,5000.0,482,1
THIN-001899,20,Freelancer,441,5000.0,8790.0,0.331,0.889,0.741,41,27000.0,552,1
THIN-001900,55,Shopkeeper,795,57500.0,13560.0,0.144,0.933,0.854,5,195000.0,589,1
THIN-001901,39,Freelancer,552,46700.0,7100.0,0.022,0.664,0.791,16,5000.0,647,1
THIN-001902,51,Shopkeeper,744,141000.0,7050.0,0.153,0.896,0.718,58,193000.0,652,1
THIN-001903,20,Shopkeeper,498,57800.0,9950.0,0.624,0.933,0.444,10,203000.0,439,0
THIN-001904,26,Shopkeeper,353,22100.0,200.0,0.268,0.719,0.842,30,458000.0,535,1
THIN-001905,40,Gig Worker,534,103400.0,4640.0,0.329,0.8,0.529,25,83000.0,526,1
THIN-001906,29,Gig Worker,799,25700.0,5890.0,0.034,0.716,0.558,8,263000.0,596,1
THIN-001907,26,Gig Worker,686,49800.0,2560.0,0.234,0.81,0.706,39,56000.0,590,1
THIN-001908,48,Vendor,269,39300.0,9420.0,0.675,0.543,0.484,37,65000.0,435,0
THIN-001909,26,Gig Worker,77,5000.0,2610.0,0.149,0.936,0.754,55,22000.0,570,1
THIN-001910,58,Vendor,327,35200.0,9960.0,0.598,0.753,0.663,29,111000.0,473,0
THIN-001911,46,Shopkeeper,327,68900.0,9870.0,0.33,0.58,0.795,20,74000.0,502,1
THIN-001912,52,Shopkeeper,373,5000.0,14410.0,0.193,0.64,0.572,30,48000.0,541,1
THIN-001913,33,Gig Worker,776,107500.0,13690.0,0.281,0.38,0.564,46,157000.0,532,1
THIN-001914,38,Shopkeeper,465,114600.0,3380.0,0.154,0.636,0.705,57,143000.0,615,1
THIN-001915,32,Vendor,431,57300.0,15720.0,0.062,0.397,0.669,12,51000.0,577,1
THIN-001916,40,Shopkeeper,40,173300.0,10330.0,0.014,0.753,0.623,39,96000.0,660,1
THIN-001917,46,Gig Worker,611,153900.0,10430.0,0.2,0.754,0.923,43,86000.0,637,1
THIN-001918,37,Vendor,164,103600.0,10450.0,0.21,0.661,0.234,53,12000.0,521,1
THIN-001919,56,Freelancer,442,124100.0,4670.0,0.29,0.784,0.67,15,23000.0,526,1
THIN-001920,36,Shopkeeper,337,76500.0,200.0,0.491,0.588,0.663,43,290000.0,476,1
THIN-001921,52,Shopkeeper,234,91200.0,200.0,0.202,0.959,0.769,38,5000.0,592,1
THIN-001922,53,Shopkeeper,53,11400.0,200.0,0.184,0.78,0.716,16,102000.0,475,1
THIN-001923,57,Shopkeeper,471,193500.0,17640.0,0.01,0.655,0.811,48,40000.0,727,1
THIN-001924,41,Vendor,140,18900.0,910.0,0.252,0.82,0.677,50,105000.0,527,1
THIN-001925,46,Shopkeeper,647,33800.0,11740.0,0.036,0.929,0.841,51,5000.0,720,1
THIN-001926,37,Vendor,27,217500.0,18140.0,0.225,0.765,0.817,43,152000.0,570,1
THIN-001927,42,Freelancer,448,139100.0,14510.0,0.106,0.877,0.602,36,139000.0,667,1
THIN-001928,49,Vendor,424,118000.0,9260.0,0.304,0.829,0.633,20,119000.0,539,1
THIN-001929,39,Freelancer,486,159400.0,5150.0,0.225,0.877,0.698,56,236000.0,617,1
THIN-001930,35,Vendor,782,49200.0,8870.0,0.299,0.836,0.837,10,114000.0,525,1
THIN-001931,23,Shopkeeper,82,123400.0,33690.0,0.526,0.846,0.484,18,115000.0,434,0
THIN-001932,21,Shopkeeper,202,33900.0,5510.0,0.131,0.832,0.863,5,109000.0,544,1
THIN-001933,58,Gig Worker,482,5000.0,3280.0,0.095,0.764,0.668,21,275000.0,584,1
THIN-001934,32,Vendor,643,88300.0,210.0,0.422,0.654,0.838,12,196000.0,464,1
THIN-001935,25,Shopkeeper,713,79300.0,200.0,0.426,0.877,0.717,25,154000.0,508,1
THIN-001936,22,Shopkeeper,145,127100.0,18320.0,0.346,0.58,0.761,24,85000.0,488,1
THIN-001937,52,Vendor,529,72300.0,420.0,0.452,0.858,0.706,16,60000.0,480,1
THIN-001938,21,Vendor,187,49700.0,4120.0,0.225,0.71,0.673,31,57000.0,538,1
THIN-001939,33,Shopkeeper,266,119400.0,8260.0,0.275,0.942,0.954,4,125000.0,529,1
THIN-001940,19,Freelancer,95,5000.0,200.0,0.172,0.718,0.593,51,5000.0,510,1
THIN-001941,30,Shopkeeper,33,124900.0,17560.0,0.24,0.879,0.829,59,209000.0,572,1
THIN-001942,26,Shopkeeper,33,131800.0,3860.0,0.368,0.978,0.742,21,108000.0,491,1
THIN-001943,40,Freelancer,612,152400.0,12870.0,0.191,0.705,0.506,34,5000.0,594,1
THIN-001944,39,Shopkeeper,159,106500.0,19430.0,0.635,0.777,0.426,9,138000.0,391,0
THIN-001945,34,Freelancer,775,64600.0,7030.0,0.222,0.404,0.756,4,112000.0,483,1
THIN-001946,27,Shopkeeper,593,199900.0,11370.0,0.186,0.784,0.7,28,154000.0,610,1
THIN-001947,59,Vendor,482,117700.0,6230.0,0.036,0.374,0.866,36,171000.0,672,1
THIN-001948,32,Shopkeeper,564,176000.0,12020.0,0.479,0.755,0.723,15,191000.0,491,1
THIN-001949,58,Freelancer,116,27300.0,10630.0,0.388,0.823,0.768,51,83000.0,510,1
THIN-001950,43,Vendor,398,71900.0,14010.0,0.505,0.837,0.686,37,301000.0,536,1
THIN-001951,57,Freelancer,789,67600.0,11620.0,0.143,0.785,0.751,17,183000.0,595,1
THIN-001952,31,Shopkeeper,568,203700.0,3590.0,0.23,0.85,0.4,30,140000.0,571,1
THIN-001953,33,Gig Worker,277,110100.0,200.0,0.196,0.833,0.323,5,71000.0,472,1
THIN-001954,29,Gig Worker,164,84900.0,24620.0,0.532,0.905,0.798,37,127000.0,519,1
THIN-001955,53,Freelancer,361,103100.0,5360.0,0.227,0.851,0.798,19,180000.0,569,1
THIN-001956,41,Freelancer,626,106300.0,11100.0,0.184,0.742,0.714,44,37000.0,620,1
THIN-001957,19,Shopkeeper,286,159400.0,16880.0,0.142,0.926,0.685,12,190000.0,587,1
THIN-001958,53,Gig Worker,268,50100.0,5320.0,0.473,0.888,0.635,13,258000.0,456,0
THIN-001959,45,Vendor,605,92800.0,8240.0,0.044,0.733,0.8,32,40000.0,689,1
THIN-001960,41,Gig Worker,233,149800.0,1350.0,0.244,0.732,0.838,11,25000.0,511,1
THIN-001961,30,Vendor,364,79900.0,7150.0,0.135,0.77,0.663,15,145000.0,578,1
THIN-001962,52,Shopkeeper,679,114000.0,12040.0,0.557,0.799,0.562,14,153000.0,462,0
THIN-001963,44,Vendor,491,69600.0,9550.0,0.191,0.906,0.506,17,140000.0,563,1
THIN-001964,58,Gig Worker,386,69800.0,200.0,0.151,0.839,0.848,47,216000.0,629,1
THIN-001965,20,Shopkeeper,417,64300.0,10260.0,0.458,0.482,0.661,24,72000.0,470,1
THIN-001966,34,Shopkeeper,320,119000.0,10500.0,0.138,0.793,0.739,36,5000.0,638,1
THIN-001967,50,Gig Worker,460,5000.0,4140.0,0.572,0.952,0.873,27,86000.0,496,1
THIN-001968,29,Gig Worker,614,156900.0,13270.0,0.169,0.967,0.418,26,194000.0,605,1
THIN-001969,55,Shopkeeper,299,188000.0,16960.0,0.055,0.954,0.833,31,360000.0,703,1
THIN-001970,36,Freelancer,750,73600.0,200.0,0.161,0.911,0.647,55,124000.0,616,1
THIN-001971,41,Freelancer,731,190700.0,19560.0,0.229,0.941,0.264,46,5000.0,593,1
THIN-001972,50,Shopkeeper,63,79700.0,7360.0,0.019,0.726,0.442,52,202000.0,630,1
THIN-001973,58,Gig Worker,627,75700.0,19730.0,0.145,0.934,0.615,30,168000.0,634,1
THIN-001974,31,Gig Worker,417,82100.0,7680.0,0.334,0.73,0.856,46,161000.0,574,1
THIN-001975,50,Vendor,486,151100.0,9760.0,0.181,0.735,0.619,34,141000.0,610,1
THIN-001976,37,Vendor,281,68500.0,17390.0,0.242,0.72,0.766,5,95000.0,502,1
THIN-001977,40,Shopkeeper,190,158300.0,6960.0,0.532,0.513,0.868,49,27000.0,486,1
THIN-001978,49,Vendor,485,81700.0,7790.0,0.123,0.782,0.575,30,165000.0,621,1
THIN-001979,39,Vendor,446,56500.0,26550.0,0.194,0.795,0.841,49,218000.0,631,1
THIN-001980,38,Vendor,427,5000.0,16120.0,0.258,0.77,0.473,28,201000.0,521,1
THIN-001981,56,Shopkeeper,267,99800.0,2050.0,0.237,0.922,0.831,28,116000.0,579,1
THIN-001982,53,Vendor,608,77800.0,10510.0,0.19,0.569,0.605,49,205000.0,585,1
THIN-001983,43,Vendor,143,224000.0,200.0,0.234,0.774,0.68,36,261000.0,548,1
THIN-001984,51,Gig Worker,717,229100.0,13830.0,0.257,0.678,0.788,20,252000.0,561,1
THIN-001985,45,Vendor,797,5000.0,21960.0,0.165,0.742,0.682,40,175000.0,595,1
THIN-001986,47,Freelancer,45,5000.0,18730.0,0.255,0.598,0.845,27,31000.0,482,1
THIN-001987,59,Gig Worker,442,33700.0,13540.0,0.112,0.803,0.701,21,23000.0,611,1
THIN-001988,29,Vendor,680,74700.0,4290.0,0.089,0.47,0.627,53,96000.0,620,1
THIN-001989,21,Freelancer,609,141000.0,13520.0,0.201,0.888,0.411,30,233000.0,591,1
THIN-001990,35,Vendor,450,43600.0,19120.0,0.098,0.975,0.739,52,62000.0,683,1
THIN-001991,36,Vendor,482,73800.0,16030.0,0.034,0.68,0.405,12,131000.0,605,1
THIN-001992,37,Freelancer,276,5000.0,3990.0,0.558,0.656,0.611,24,213000.0,416,1
THIN-001993,48,Freelancer,724,79900.0,10200.0,0.324,0.662,0.525,25,158000.0,514,1
THIN-001994,34,Gig Worker,503,37600.0,200.0,0.067,0.671,0.444,53,131000.0,615,1
THIN-001995,35,Shopkeeper,360,27500.0,1270.0,0.23,0.677,0.855,57,246000.0,574,1
THIN-001996,49,Shopkeeper,569,5000.0,12760.0,0.323,0.663,0.764,17,166000.0,486,1
THIN-001997,41,Shopkeeper,396,42600.0,20280.0,0.059,0.747,0.874,37,95000.0,693,1
THIN-001998,39,Vendor,487,174400.0,4020.0,0.049,0.544,0.396,54,122000.0,641,1
THIN-001999,53,Vendor,261,53800.0,11390.0,0.335,0.268,0.874,7,179000.0,429,1
THIN-002000,48,Gig Worker,689,5000.0,9540.0,0.557,0.634,0.825,18,5000.0,441,0
THIN-002001,48,Vendor,452,148500.0,5230.0,0.165,0.753,0.461,10,165000.0,541,1
THIN-002002,32,Gig Worker,494,117700.0,5070.0,0.163,0.748,0.497,16,176000.0,557,1
THIN-002003,38,Vendor,615,60100.0,9610.0,0.246,0.42,0.673,14,50000.0,494,1
THIN-002004,36,Vendor,282,142400.0,12700.0,0.045,0.501,0.538,42,5000.0,638,1
THIN-002005,41,Gig Worker,275,116300.0,10020.0,0.236,0.364,0.854,4,171000.0,472,1
THIN-002006,57,Shopkeeper,206,9600.0,19600.0,0.163,0.845,0.851,27,5000.0,578,1
THIN-002007,51,Gig Worker,268,79200.0,8420.0,0.498,0.72,0.495,7,92000.0,413,0
THIN-002008,57,Vendor,578,19400.0,17760.0,0.26,0.688,0.483,3,59000.0,465,0
THIN-002009,43,Gig Worker,524,71600.0,15100.0,0.134,0.928,0.599,43,50000.0,651,1
THIN-002010,53,Gig Worker,393,182700.0,19250.0,0.138,0.906,0.628,42,5000.0,660,1
THIN-002011,24,Shopkeeper,559,124400.0,19830.0,0.181,0.896,0.553,39,81000.0,629,1
THIN-002012,59,Freelancer,265,164300.0,6710.0,0.255,0.948,0.905,42,155000.0,614,1
THIN-002013,56,Freelancer,327,128400.0,20830.0,0.418,0.725,0.603,58,21000.0,530,1
THIN-002014,59,Gig Worker,506,72300.0,6110.0,0.277,0.846,0.808,28,109000.0,577,1
THIN-002015,42,Vendor,58,5000.0,1420.0,0.33,0.68,0.739,37,95000.0,468,1
THIN-002016,42,Shopkeeper,409,153400.0,200.0,0.39,0.813,0.863,58,154000.0,557,1
THIN-002017,24,Vendor,182,84600.0,15110.0,0.136,0.656,0.582,39,7000.0,587,1
THIN-002018,36,Freelancer,22,70500.0,3810.0,0.212,0.658,0.988,52,171000.0,557,1
THIN-002019,25,Vendor,542,74600.0,11180.0,0.495,0.494,0.773,26,5000.0,482,1
THIN-002020,22,Vendor,406,80700.0,200.0,0.378,0.724,0.761,29,5000.0,516,1
THIN-002021,34,Gig Worker,645,153200.0,29760.0,0.264,0.826,0.877,18,5000.0,578,1
THIN-002022,31,Gig Worker,713,33500.0,11810.0,0.202,0.633,0.824,14,32000.0,543,1
THIN-002023,57,Vendor,780,93700.0,840.0,0.225,0.927,0.538,47,109000.0,592,1
THIN-002024,54,Gig Worker,183,109800.0,2370.0,0.433,0.87,0.683,48,5000.0,515,1
THIN-002025,52,Shopkeeper,562,56300.0,200.0,0.395,0.879,0.669,25,125000.0,507,1
THIN-002026,55,Shopkeeper,572,41800.0,3730.0,0.24,0.837,0.478,26,31000.0,546,1
THIN-002027,38,Freelancer,494,70300.0,12200.0,0.08,0.933,0.433,37,130000.0,664,1
THIN-002028,29,Freelancer,245,67100.0,200.0,0.296,0.878,0.622,46,120000.0,535,1
THIN-002029,47,Vendor,321,153200.0,15740.0,0.23,0.61,0.828,19,200000.0,549,1
THIN-002030,52,Gig Worker,399,11100.0,5430.0,0.189,0.92,0.637,8,124000.0,531,1
THIN-002031,46,Gig Worker,559,105300.0,12270.0,0.39,0.688,0.725,20,65000.0,509,1
THIN-002032,29,Shopkeeper,667,119300.0,1330.0,0.217,0.706,0.932,11,242000.0,549,1
THIN-002033,28,Shopkeeper,655,52800.0,9410.0,0.201,0.761,0.396,6,100000.0,503,1
THIN-002034,25,Shopkeeper,501,50700.0,25660.0,0.158,0.845,0.86,26,222000.0,628,1
THIN-002035,39,Gig Worker,617,19600.0,3300.0,0.309,0.507,0.646,5,68000.0,440,0
THIN-002036,48,Vendor,438,84000.0,13500.0,0.503,0.571,0.666,4,5000.0,427,0
THIN-002037,22,Vendor,511,22600.0,2240.0,0.11,0.682,0.338,36,71000.0,589,1
THIN-002038,39,Vendor,262,30000.0,1120.0,0.127,0.942,0.551,34,59000.0,602,1
THIN-002039,23,Gig Worker,412,109800.0,20130.0,0.195,0.711,0.728,59,108000.0,617,1
THIN-002040,49,Vendor,196,123900.0,5650.0,0.159,0.883,0.764,16,123000.0,568,1
THIN-002041,58,Vendor,799,218500.0,5090.0,0.339,0.43,0.573,50,5000.0,523,1
THIN-002042,41,Gig Worker,91,24400.0,7350.0,0.327,0.755,0.777,12,81000.0,452,1
THIN-002043,43,Gig Worker,352,131800.0,8860.0,0.391,0.776,0.738,34,43000.0,548,1
THIN-002044,30,Gig Worker,122,6000.0,17420.0,0.175,0.942,0.812,29,194000.0,566,1
THIN-002045,22,Gig Worker,752,5000.0,1660.0,0.136,0.918,0.505,58,236000.0,598,1
THIN-002046,27,Vendor,446,33700.0,14440.0,0.226,0.849,0.719,5,107000.0,526,1
THIN-002047,19,Gig Worker,109,122500.0,300.0,0.111,0.801,0.834,58,155000.0,610,1
THIN-002048,55,Vendor,645,45500.0,200.0,0.211,0.658,0.731,22,204000.0,534,1
THIN-002049,37,Freelancer,249,78500.0,15470.0,0.113,0.818,0.769,37,111000.0,643,1
THIN-002050,50,Shopkeeper,217,73400.0,200.0,0.42,0.829,0.539,43,114000.0,487,1
THIN-002051,39,Gig Worker,366,23300.0,4490.0,0.177,0.757,0.344,14,41000.0,509,1
THIN-002052,34,Shopkeeper,696,101000.0,3780.0,0.127,0.983,0.748,35,260000.0,667,1
THIN-002053,22,Gig Worker,26,18400.0,200.0,0.574,0.82,0.632,25,184000.0,397,0
THIN-002054,24,Gig Worker,507,5000.0,1250.0,0.21,0.916,0.608,34,181000.0,568,1
THIN-002055,23,Shopkeeper,356,99900.0,200.0,0.267,0.819,0.713,54,42000.0,567,1
THIN-002056,46,Shopkeeper,629,83300.0,8580.0,0.456,0.72,0.705,20,36000.0,492,1
THIN-002057,21,Gig Worker,525,129100.0,23730.0,0.253,0.661,0.696,30,194000.0,574,1
THIN-002058,22,Freelancer,235,73300.0,200.0,0.213,0.827,0.86,43,56000.0,579,1
THIN-002059,44,Freelancer,764,65200.0,1940.0,0.213,0.785,0.684,41,173000.0,595,1
THIN-002060,38,Freelancer,643,40500.0,11690.0,0.221,0.839,0.721,20,231000.0,566,1
THIN-002061,34,Gig Worker,432,59400.0,200.0,0.395,0.788,0.734,4,42000.0,451,1
THIN-002062,45,Gig Worker,228,104100.0,16160.0,0.502,0.864,0.618,59,5000.0,512,1
THIN-002063,23,Freelancer,88,38700.0,5810.0,0.177,0.832,0.914,20,41000.0,549,1
THIN-002064,42,Freelancer,318,61300.0,18260.0,0.312,0.854,0.609,5,248000.0,484,1
THIN-002065,28,Vendor,212,72400.0,10350.0,0.246,0.812,0.44,42,137000.0,546,1
THIN-002066,50,Gig Worker,596,7400.0,10860.0,0.102,0.749,0.664,36,219000.0,627,1
THIN-002067,45,Gig Worker,506,53900.0,18330.0,0.467,0.842,0.606,37,239000.0,534,1
THIN-002068,49,Gig Worker,780,141700.0,1690.0,0.111,0.716,0.669,23,127000.0,608,1
THIN-002069,46,Freelancer,292,76500.0,18730.0,0.107,0.701,0.673,6,180000.0,557,1
THIN-002070,50,Vendor,528,92400.0,11160.0,0.349,0.901,0.841,46,235000.0,591,1
THIN-002071,41,Vendor,408,130100.0,2770.0,0.094,0.96,0.808,9,195000.0,624,1
THIN-002072,49,Vendor,502,70500.0,9980.0,0.168,0.891,0.743,49,41000.0,641,1
THIN-002073,42,Vendor,709,149700.0,26500.0,0.413,0.679,0.56,19,165000.0,494,1
THIN-002074,30,Freelancer,732,53000.0,16180.0,0.359,0.781,0.757,27,19000.0,541,1
THIN-002075,48,Gig Worker,505,139900.0,2000.0,0.175,0.539,0.828,10,116000.0,540,1
THIN-002076,26,Gig Worker,551,39200.0,4330.0,0.068,0.724,0.623,34,247000.0,648,1
THIN-002077,54,Shopkeeper,533,99500.0,16760.0,0.138,0.867,0.772,33,148000.0,654,1
THIN-002078,35,Vendor,736,35300.0,200.0,0.436,0.709,0.449,10,176000.0,417,0
THIN-002079,53,Vendor,23,145400.0,200.0,0.247,0.876,0.793,57,177000.0,542,1
THIN-002080,40,Shopkeeper,734,48000.0,4630.0,0.22,0.951,0.709,43,45000.0,614,1
THIN-002081,35,Gig Worker,396,43500.0,8730.0,0.17,0.941,0.61,4,165000.0,547,1
THIN-002082,34,Vendor,483,54100.0,4330.0,0.424,0.783,0.502,36,5000.0,519,1
THIN-002083,28,Freelancer,164,125900.0,10250.0,0.285,0.869,0.675,3,83000.0,476,1
THIN-002084,37,Shopkeeper,124,70200.0,8140.0,0.151,0.787,0.927,10,61000.0,546,1
THIN-002085,55,Gig Worker,154,15000.0,15690.0,0.262,0.974,0.748,52,165000.0,562,1
THIN-002086,26,Vendor,570,48700.0,11660.0,0.124,0.919,0.895,9,254000.0,608,1
THIN-002087,28,Freelancer,791,12400.0,8250.0,0.208,0.78,0.519,38,5000.0,571,1
THIN-002088,55,Shopkeeper,707,58100.0,8530.0,0.314,0.833,0.334,26,178000.0,516,1
THIN-002089,22,Vendor,791,174900.0,5570.0,0.124,0.645,0.482,57,124000.0,618,1
THIN-002090,58,Vendor,56,86100.0,7220.0,0.318,0.829,0.799,17,124000.0,486,1
THIN-002091,24,Shopkeeper,240,89100.0,10030.0,0.242,0.877,0.462,56,180000.0,563,1
THIN-002092,48,Shopkeeper,320,139100.0,1360.0,0.052,0.944,0.353,28,214000.0,639,1
THIN-002093,41,Freelancer,96,90600.0,200.0,0.06,0.434,0.933,17,84000.0,554,1
THIN-002094,45,Shopkeeper,407,58900.0,10820.0,0.091,0.336,0.666,7,120000.0,538,1
THIN-002095,48,Freelancer,42,143500.0,7640.0,0.077,0.818,0.797,42,189000.0,638,1
THIN-002096,29,Gig Worker,250,50100.0,5170.0,0.113,0.902,0.665,43,85000.0,632,1
THIN-002097,47,Gig Worker,68,67100.0,9510.0,0.18,0.609,0.882,49,5000.0,566,1
THIN-002098,53,Gig Worker,451,38200.0,200.0,0.394,0.71,0.389,59,5000.0,486,1
THIN-002099,52,Shopkeeper,19,91900.0,7090.0,0.078,0.662,0.772,25,102000.0,582,1
THIN-002100,48,Shopkeeper,626,80500.0,1810.0,0.178,0.679,0.474,58,24000.0,581,1
THIN-002101,42,Shopkeeper,548,31500.0,20610.0,0.152,0.712,0.633,58,104000.0,614,1
THIN-002102,55,Shopkeeper,599,43100.0,7380.0,0.147,0.655,0.625,5,474000.0,530,0
THIN-002103,56,Freelancer,208,119400.0,200.0,0.094,0.542,0.385,55,5000.0,563,1
THIN-002104,47,Shopkeeper,89,5000.0,4470.0,0.238,0.899,0.866,19,36000.0,501,1
THIN-002105,50,Vendor,97,73300.0,11920.0,0.522,0.571,0.682,34,141000.0,452,1
THIN-002106,58,Shopkeeper,221,86700.0,9780.0,0.195,0.841,0.647,12,274000.0,530,1
THIN-002107,37,Gig Worker,220,97500.0,9990.0,0.312,0.624,0.514,26,171000.0,490,1
THIN-002108,48,Vendor,379,69400.0,11730.0,0.397,0.698,0.509,48,161000.0,521,1
THIN-002109,53,Gig Worker,557,147900.0,10930.0,0.254,0.661,0.706,38,5000.0,587,1
THIN-002110,57,Vendor,703,41100.0,200.0,0.295,0.828,0.525,48,193000.0,539,1
THIN-002111,27,Shopkeeper,791,29700.0,5150.0,0.238,0.592,0.773,46,174000.0,569,1
THIN-002112,47,Freelancer,245,145500.0,12220.0,0.491,0.829,0.604,34,101000.0,509,1
THIN-002113,39,Shopkeeper,110,5000.0,620.0,0.203,0.968,0.624,25,27000.0,508,1
THIN-002114,37,Vendor,378,58500.0,5360.0,0.226,0.54,0.823,43,108000.0,576,1
THIN-002115,49,Shopkeeper,71,44800.0,19490.0,0.051,0.482,0.847,3,26000.0,536,1
THIN-002116,49,Vendor,99,77000.0,10550.0,0.355,0.673,0.851,47,5000.0,518,1
THIN-002117,51,Freelancer,459,61200.0,18840.0,0.208,0.764,0.621,9,276000.0,533,1
THIN-002118,37,Shopkeeper,77,66500.0,10000.0,0.383,0.781,0.643,29,111000.0,481,1
THIN-002119,22,Freelancer,772,114000.0,10070.0,0.305,0.822,0.83,18,232000.0,551,1
THIN-002120,21,Vendor,461,176400.0,2450.0,0.166,0.936,0.786,19,181000.0,610,1
THIN-002121,57,Shopkeeper,451,141000.0,12650.0,0.237,0.44,0.365,27,42000.0,516,1
THIN-002122,24,Vendor,187,5000.0,2000.0,0.407,0.736,0.332,59,182000.0,439,1
THIN-002123,57,Vendor,409,81200.0,5240.0,0.157,0.861,0.659,35,101000.0,631,1
THIN-002124,31,Freelancer,135,14200.0,7490.0,0.102,0.789,0.632,30,174000.0,579,1
THIN-002125,44,Gig Worker,451,111100.0,20400.0,0.094,0.8,0.726,44,5000.0,676,1
THIN-002126,20,Shopkeeper,709,64200.0,5590.0,0.248,0.828,0.528,33,166000.0,571,1
THIN-002127,46,Vendor,673,61500.0,21580.0,0.138,0.915,0.774,42,75000.0,663,1
THIN-002128,45,Gig Worker,259,113500.0,23900.0,0.184,0.744,0.604,24,128000.0,564,1
THIN-002129,46,Freelancer,696,18900.0,14460.0,0.359,0.626,0.769,58,202000.0,536,1
THIN-002130,51,Vendor,184,170900.0,13670.0,0.088,0.671,0.397,47,27000.0,606,1
THIN-002131,25,Shopkeeper,336,77400.0,13750.0,0.237,0.81,0.476,15,174000.0,520,1
THIN-002132,31,Gig Worker,279,25700.0,17090.0,0.403,0.848,0.508,34,246000.0,507,1
THIN-002133,47,Vendor,414,199400.0,20100.0,0.264,0.822,0.889,52,104000.0,624,1
THIN-002134,48,Shopkeeper,190,133200.0,13000.0,0.112,0.931,0.221,53,230000.0,603,1
THIN-002135,26,Vendor,455,22500.0,200.0,0.246,0.632,0.488,38,5000.0,524,1
THIN-002136,57,Vendor,135,123000.0,1060.0,0.289,0.936,0.225,38,5000.0,507,1
THIN-002137,43,Freelancer,147,58400.0,11560.0,0.464,0.728,0.443,15,270000.0,415,0
THIN-002138,54,Vendor,615,5000.0,13570.0,0.267,0.754,0.796,23,157000.0,532,1
